Identity,Link,Location,Area,Beds,Baths,Price,Balloted,Boundary Wall,Corner,Disputed,Electricity,File,Nearby Hospitals,Nearby Public Transport Service,Nearby Restaurants,Nearby Schools,Nearby Shopping Malls,Park Facing,Possesion,Security Staff,Sewerage,Sui Gas,Water Supply,Distance From Airport (kms)
Residential Plot 44320526,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_ready_to_sale_a_residential_plot_1_kanal_in_dha_defence_phase_2_islamabad-44320526-339-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots,604.44,0.0,0.0,40000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46217312,https://www.zameen.com/Property/dha_defence_dha_defence_phase_3_5_marla_plot_is_available_in_sector_g-46217312-8412-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots,151.1,0.0,0.0,5900000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Commercial Plot 44475618,https://www.zameen.com/Property/dha_valley_dha_valley_-_oleander_sector_stunning_4_marla_commercial_plot_in_dha_valley_-_oleander_sector_available-44475618-3213-2.html,Islamabad Commercial Plots > DHA Defence Commercial Plots > DHA Valley Commercial Plots > DHA Valley - Oleander Sector Commercial Plots,120.88,0.0,0.0,9500000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47185932,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_book_residential_plot_today_in_dha_defence_phase_5-47185932-10991-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots,1208.88,0.0,0.0,85000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 45920293,https://www.zameen.com/Property/dha_valley_dha_valley_-_lilly_sector_dha_valley_block_lilly_5m_5th_ballot_plot-45920293-3214-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Lilly Sector Residential Plots,151.1,0.0,0.0,2200000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
Residential Plot 47196150,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_h_residential_plot_for_sale_in_rs_12_500_000-47196150-16730-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > DHA Phase 3 - Block H Residential Plots,604.44,0.0,0.0,12500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 45175004,https://www.zameen.com/Property/dha_defence_phase_3_new_pindi_cooperative_housing_society_5_marla_main_boulevard_plot_for_sale_in_sector_d-45175004-16909-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > New Pindi Cooperative Housing Society Residential Plots,151.1,0.0,0.0,6000000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Residential Plot 46668358,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_extension_dha_phase_2_extn_open_certificate_non_verified_sector_t_1_kanal_available_for_sale-46668358-3204-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 Extension Residential Plots,604.44,0.0,0.0,4200000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 46178198,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_a_for_sale_corner_prime_location_01_kanal_residential_plot_in_sector_a_dha_phase_5_islamabad-46178198-8400-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector A Residential Plots,604.44,0.0,0.0,36500000.0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1.0
Commercial Plot 46862598,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_b_dha_phase_3_8_marla_commercial_available-46862598-16227-2.html,Islamabad Commercial Plots > DHA Defence Commercial Plots > DHA Defence Phase 3 Commercial Plots > DHA Phase 3 - Block B Commercial Plots,241.76,0.0,0.0,52500000.0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 46716397,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_b_south_face_1_kanal_residential_plot_for_sale_sector_b_dha_phase_2_islamabad-46716397-3197-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 - Sector B Residential Plots,604.44,0.0,0.0,56000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46088916,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_20_marla_residential_plot_in_dha_defence_phase_2_is_available-46088916-339-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots,604.44,0.0,0.0,48500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46663541,https://www.zameen.com/Property/dha_valley_dha_valley_-_lotus_sector_8_marla_plot_for_sale_in_dha_valley_sector_loutas-46663541-3224-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Lotus Sector Residential Plots,241.76,0.0,0.0,1950000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Commercial Plot 45269905,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_a_8_marla_commercial_plot_at_gt_road_in_sector_a_dha_phase_2-45269905-3196-2.html,Islamabad Commercial Plots > DHA Defence Commercial Plots > DHA Defence Phase 2 Commercial Plots > DHA Phase 2 - Sector A Commercial Plots,241.76,0.0,0.0,150000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 45852398,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_beautiful_plot_for_sale_in_dha_block_f_dha_phase_5_islamabad-45852398-10991-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots,604.44,0.0,0.0,45000000.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.0
Residential Plot 46695433,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_h_prime_location-46695433-11869-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector H Residential Plots,604.44,0.0,0.0,28500000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0.0
Residential Plot 47162856,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_j_plot_no_57_jinah_avenue_sector_j_dha_phase_02_islamabad-47162856-8399-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 - Sector J Residential Plots,604.44,0.0,0.0,42500000.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.0
Residential Plot 47235780,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_c_dha_phase_5_sector_c_liaqaut_ali_khan_blvd_plot_for_sale-47235780-8402-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector C Residential Plots,604.44,0.0,0.0,22500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47090475,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_d_1_kanal_plot_in_sector_d_street_6_plot_no_12_dha_phase_2-47090475-3199-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 - Sector D Residential Plots,604.44,0.0,0.0,38500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 45571150,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_b_dha_phase_3_kanal_plot_for_sale_good_location_20_marla_level_and_solid_plot_dha_defence_phase_3_vip_properties_offers_1_kanal_developed_plot_located_in_the_most_attractive_and_demended_area_of_dha_phase_3_screne_city-45571150-16227-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > DHA Phase 3 - Block B Residential Plots,604.44,0.0,0.0,25000000.0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1.0
Commercial Plot 46696281,https://www.zameen.com/Property/dha_defence_phase_5_expressway_commercial_4_marla_commercial_plot_available_for_sale_in_block_b4-46696281-13293-2.html,Islamabad Commercial Plots > DHA Defence Commercial Plots > DHA Defence Phase 5 Commercial Plots > Expressway Commercial Commercial Plots,120.88,0.0,0.0,38000000.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
Residential Plot 46162619,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_d_dha_phase_3_allocation_sector_d_plot_no_33_street_no_5_corner_plot_for_sale-46162619-16225-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > DHA Phase 3 - Block D Residential Plots,604.44,0.0,0.0,21000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47214352,https://www.zameen.com/Property/dha_defence_phase_3_new_pindi_cooperative_housing_society_dha_phase_3_new_pindi_sector_d_10_marla_plot_for_sale_very_responsible_price_good_location_plot_best_time_to_investment_for_future-47214352-16909-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > New Pindi Cooperative Housing Society Residential Plots,302.2,0.0,0.0,7500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47202223,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_a_residential_plot_for_sale_islamabad-47202223-8400-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector A Residential Plots,604.44,0.0,0.0,36000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47347249,https://www.zameen.com/Property/dha_valley_dha_valley_-_bogenvelia_sector_ballot_plot_for_sale_in_dha_valley_islamabad-47347249-3209-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Bogenvelia Sector Residential Plots,241.76,0.0,0.0,3100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46912985,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_c_one_kanal_top_heighted_location_wide_road_plot_available_for_sale-46912985-8402-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector C Residential Plots,604.44,0.0,0.0,37000000.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.0
Residential Plot 47248532,https://www.zameen.com/Property/dha_defence_phase_4_dha_phase_4_-_sector_c_1_kanal_road_catogery_south_face_heigted_plot_available_for_sale-47248532-13958-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 4 Residential Plots > DHA Phase 4 - Sector C Residential Plots,604.44,0.0,0.0,25000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46861148,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_c_plot_for_sale_at_street_49-46861148-8402-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector C Residential Plots,604.44,0.0,0.0,25500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47071183,https://www.zameen.com/Property/dha_valley_dha_valley_-_gloxinia_sector_dha_valley_islamabad_gloxinia_5_marla_11_paid_corner_available_for_sale-47071183-3222-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Gloxinia Sector Residential Plots,151.1,0.0,0.0,1200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46301864,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_d_street_6_sector_d_10_marla_plot_for_sale-46301864-3199-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 - Sector D Residential Plots,302.2,0.0,0.0,25000000.0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 45535811,https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_e_16_st_12_kanal_plot_available_for_sale_in_dha_defence_phase_1-45535811-376-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 1 Residential Plots,604.44,0.0,0.0,31000000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
Residential Plot 46255333,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_j_2250_square_feet_residential_plot_is_available_for_sale_in_dha_phase_5_-_sector_j-46255333-17389-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector J Residential Plots,302.2,0.0,0.0,21000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47156813,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_j_10_marla_level_prime_location_plot_for_sale_in_sector_j_dha_phase_2_islamabad-47156813-8399-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 - Sector J Residential Plots,302.2,0.0,0.0,32500000.0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47192277,https://www.zameen.com/Property/dha_defence_dha_defence_phase_4_1_kanal_residential_plot_in_only_rs_21_300_000-47192277-8413-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 4 Residential Plots,604.44,0.0,0.0,21300000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0.0
Residential Plot 46922707,https://www.zameen.com/Property/dha_defence_dha_defence_phase_6_1_kanal_residential_plot_for_sale_dha_phase_6_islamabad-46922707-17408-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 6 Residential Plots,604.44,0.0,0.0,15000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 44868358,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_get_in_touch_now_to_buy_a_residential_plot_in_dha_defence_phase_2_islamabad-44868358-339-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots,604.44,0.0,0.0,40000000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0.0
Residential Plot 47158693,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_h_residential_plot_for_sale_islamabad-47158693-11869-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector H Residential Plots,604.44,0.0,0.0,25000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 45922257,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_b_1kanal_heighted_johar_blvd_plot_sec_b_dha_5_for_sale-45922257-8401-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector B Residential Plots,604.44,0.0,0.0,40000000.0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0
Residential Plot 47181907,https://www.zameen.com/Property/dha_valley_dha_valley_-_marigold_sector_dha_valley_islamabad_marigold_low_surchage_paid_available_for_sale-47181907-3221-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Marigold Sector Residential Plots,241.76,0.0,0.0,1700000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47244618,https://www.zameen.com/Property/dha_valley_dha_valley_-_bogenvelia_sector_5_marla_plot_for_sale_in_dha_valley_islamabad_sector_boganvilla_4th_ballot_best_time_for_investment-47244618-3209-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Bogenvelia Sector Residential Plots,151.1,0.0,0.0,2200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46881863,https://www.zameen.com/Property/dha_defence_phase_1_dha_phase_1_-_sector_f_dha_phase_1_sector_f_plot_for_sale_one_kanal-46881863-8226-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 1 Residential Plots > DHA Phase 1 - Sector F Residential Plots,604.44,0.0,0.0,41500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47182781,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_f1_plot_no_14_street_no_22_sector_f1_dha_phase_05_islamabad-47182781-17402-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector F1 Residential Plots,604.44,0.0,0.0,22000000.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.0
Residential Plot 47355565,https://www.zameen.com/Property/dha_valley_dha_valley_-_rose_sector_rose_8_marla_2nd_to_4th_ballot_develop_plot_on_the_ground-47355565-3210-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Rose Sector Residential Plots,241.76,0.0,0.0,3200000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.0
Commercial Plot 47202819,https://www.zameen.com/Property/dha_valley_dha_valley_-_bogenvelia_sector_for_sale_in_dha_valley_islamabad_in_sector_boganvella_4_marla_ballot_commercial_120ft_road_corner-47202819-3209-2.html,Islamabad Commercial Plots > DHA Defence Commercial Plots > DHA Valley Commercial Plots > DHA Valley - Bogenvelia Sector Commercial Plots,120.88,0.0,0.0,11000000.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0.0
Residential Plot 47130726,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_one_kanal_plot_for_sale-47130726-339-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots,604.44,0.0,0.0,41000000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0.0
Residential Plot 45820974,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_b_street_60_of_sector_b_level_plot_near_to_main_boulevard-45820974-16227-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > DHA Phase 3 - Block B Residential Plots,302.2,0.0,0.0,16000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47283571,https://www.zameen.com/Property/dha_defence_phase_4_dha_phase_4_-_sector_c_residential_plot_for_sale_islamabad-47283571-13958-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 4 Residential Plots > DHA Phase 4 - Sector C Residential Plots,604.44,0.0,0.0,23000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47130815,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_f_60_ft_wide_street_plot_for_sale-47130815-3201-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 - Sector F Residential Plots,604.44,0.0,0.0,53500000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0.0
Residential Plot 47233624,https://www.zameen.com/Property/dha_defence_phase_4_dha_phase_4_-_sector_a_20_marla_plot_for_sale_in_dha-47233624-13956-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 4 Residential Plots > DHA Phase 4 - Sector A Residential Plots,604.44,0.0,0.0,24500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Commercial Plot 45991048,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_b_commercial_plot_for_sale_in_dha_phase_3_-_block_b-45991048-16227-2.html,Islamabad Commercial Plots > DHA Defence Commercial Plots > DHA Defence Phase 3 Commercial Plots > DHA Phase 3 - Block B Commercial Plots,6346.620000000001,0.0,0.0,737800000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 45725583,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_5_marla_ready_for_construction_plot_in_dha_phase_2_islamabad-45725583-339-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots,151.1,0.0,0.0,21000000.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
Residential Plot 46381757,https://www.zameen.com/Property/dha_defence_phase_5_expressway_commercial_8_marla_commercial_plot_for_sale_in_block_c_3_sector_h_dha_phase_5_islamabad-46381757-13293-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > Expressway Commercial Residential Plots,241.76,0.0,0.0,110000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
Commercial Plot 47157694,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_4_marla_commercial_heighted_level_plot_for_sale_in_c2_dha_phase_5_islamabad-47157694-10991-2.html,Islamabad Commercial Plots > DHA Defence Commercial Plots > DHA Defence Phase 5 Commercial Plots,120.88,0.0,0.0,33000000.0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0
