Identity,Link,Location,Area,Beds,Baths,Price,Balloted,Boundary Wall,Corner,Disputed,Electricity,File,Nearby Hospitals,Nearby Public Transport Service,Nearby Restaurants,Nearby Schools,Nearby Shopping Malls,Park Facing,Possesion,Security Staff,Sewerage,Sui Gas,Water Supply,Distance From Airport (kms)
Residential Plot 47157598,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_m_10_marla_residential_plot_for_sale_available_in_bahria_town-47157598-11977-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector M Residential Plots,302.2,0.0,0.0,15000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Commercial Plot 47245652,https://www.zameen.com/Property/bahria_town_bahria_oriental_garden_open_transfer_commercial_plot_no_17_available_in_oriental_garden_commercial-47245652-13813-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Oriental Garden Commercial Plots,302.2,0.0,0.0,85000000.0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0.0
Commercial Plot 44240545,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_commercial_plot_for_sale_in_islamabad-44240545-11981-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Enclave Commercial Plots > Bahria Enclave - Sector J Commercial Plots,241.76,0.0,0.0,43500000.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 32431239,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c_plot_for_sale_1_kanal_dha_phase_1_islamabad-32431239-11973-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C Residential Plots,604.44,0.0,0.0,30000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47198256,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_8_marla_residential_plot_for_sale_located_in_sector_n_bahrai_enclave_islmbad-47198256-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,241.76,0.0,0.0,8000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47126029,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_bahria_enclave_islamabad_sector_h_5_marla_possession_plot_for_sale-47126029-11983-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector H Residential Plots,151.1,0.0,0.0,8500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47052240,https://www.zameen.com/Property/bahria_garden_city_bahria_garden_city_-_zone_1_ideal_location_plot_with_beautiful_view_in_bahria_town_zone_1_of_garden_city-47052240-10605-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Garden City Residential Plots > Bahria Garden City - Zone 1 Residential Plots,906.66,0.0,0.0,49500000.0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47180592,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_sector_f1_10marla_backopen_huge_green_belt_plot_for_sale_price_145lac-47180592-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,302.2,0.0,0.0,14500000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1.0
Commercial Plot 45090151,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c_five_marla_commercial_plot_for_sale_in_sector_c_opposite_zoo-45090151-11973-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Enclave Commercial Plots > Bahria Enclave - Sector C Commercial Plots,151.1,0.0,0.0,55000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46901142,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_1_kanal_solid_land_plot_available_for_sale_in_sector_a_ready_to_construct-46901142-11970-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector A Residential Plots,604.44,0.0,0.0,28500000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0
Commercial Plot 46966439,https://www.zameen.com/Property/bahria_town_bahria_oriental_garden_for_sale-46966439-13813-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Oriental Garden Commercial Plots,664.8840000000001,0.0,0.0,115000000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.0
Residential Plot 42216961,https://www.zameen.com/Property/bahria_garden_city_bahria_garden_city_-_zone_4_garden_city_corner_plot_for_sale_in_bahria_town_-_islamabad-42216961-10608-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Garden City Residential Plots > Bahria Garden City - Zone 4 Residential Plots,1027.548,0.0,0.0,69900000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 45129805,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_10_marla_semi_develop_sector_c1_plot-45129805-11987-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C1 Residential Plots,302.2,0.0,0.0,13500000.0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0.0
Residential Plot 44697670,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_sector_f-1_new_deal_10_marla_plots_bahria_enclave_islamabad-44697670-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,302.2,0.0,0.0,14000000.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.0
Residential Plot 45820368,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_plot_for_sale_sector_n_extreme_top_location_for_investment_bahria_enclave_islamabad-45820368-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,151.1,0.0,0.0,7200000.0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1.0
Commercial Plot 47029730,https://www.zameen.com/Property/bahria_town_bahria_garden_city_ready_to_buy_a_commercial_plot_2400_square_feet_in_bahria_garden_city-47029730-8120-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Garden City Commercial Plots,323.354,0.0,0.0,80000000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0.0
Residential Plot 47209382,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c_sector_c_2_kanal_2_kanal_hilltop_plot_available_for_sale_price_650_lac-47209382-11973-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C Residential Plots,1208.88,0.0,0.0,65000000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Residential Plot 45454188,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_8_marla_boulevard_best_plot_sector_-_n-45454188-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,241.76,0.0,0.0,11500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46788774,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_sector_h_5_marla_possessionable_plot_for_sale_in_bahria_enclave_islamabad-46788774-11983-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector H Residential Plots,151.1,0.0,0.0,9900000.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0
Residential Plot 47221126,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c2_sector_c2_10marla_ready_plot_available_for_sale_price_165lac-47221126-11988-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C2 Residential Plots,302.2,0.0,0.0,16500000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1.0
Residential Plot 46844021,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_o_plot_for_sale_sector_o_fully_deeveloped_area_extreme_top_location_bahria_enclave_islamabad-46844021-11974-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector O Residential Plots,241.76,0.0,0.0,7000000.0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1.0
Residential Plot 46893927,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_g_10_marla_heighted_plot_for_sale-46893927-11984-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector G Residential Plots,302.2,0.0,0.0,16000000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Residential Plot 47104695,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c3_sector_c3_10_marla_street_19h_margalla_facing_back_open_heighted_location_solid_land_possession_utility_charges_paid_plot_for_sale-47104695-11989-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C3 Residential Plots,302.2,0.0,0.0,18500000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0.0
Residential Plot 45569360,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_park_facing_10_marla_plot_available_in_sector_a-45569360-11970-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector A Residential Plots,302.2,0.0,0.0,17500000.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
Residential Plot 47096304,https://www.zameen.com/Property/bahria_garden_city_bahria_garden_city_-_zone_4_ideal_location_residential_plot_in_bahria_town_zone_4_east_garden_city_islamabad-47096304-10608-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Garden City Residential Plots > Bahria Garden City - Zone 4 Residential Plots,1087.9920000000002,0.0,0.0,65000000.0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1.0
Commercial Plot 47356361,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_sector_a_8_marla_commercial_plot_for_sale-47356361-11970-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Enclave Commercial Plots > Bahria Enclave - Sector A Commercial Plots,241.76,0.0,0.0,90000000.0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0
Residential Plot 47214676,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_m_10_marla_residential_boulevard_plot_for_sale_in_sector_m_bahria_enclave_islamabad-47214676-11977-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector M Residential Plots,302.2,0.0,0.0,14500000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Commercial Plot 46014482,https://www.zameen.com/Property/bahria_town_bahria_oriental_garden_exclusive_boulevard_corner_plot_for_sale_with_120_feet_front-46014482-13813-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Oriental Garden Commercial Plots,604.44,0.0,0.0,112500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47243180,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f_sector_f_8marla_ready_plot_for_sale_price_1_2_crore-47243180-11985-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F Residential Plots,241.76,0.0,0.0,12000000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Residential Plot 43594135,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_residential_plot_available_for_sale_in_bahria_enclave_-_sector_j-43594135-11981-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector J Residential Plots,302.2,0.0,0.0,14800000.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0
Residential Plot 45303550,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c_one_kanal_beautiful_plot_near_music_park_for_sale_in_sector_c_bahria_enclave_islamabad-45303550-11973-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C Residential Plots,604.44,0.0,0.0,36000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Commercial Plot 46819052,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_bahria_enclave_-_sector_c1_commercial_plot_sized_8_marla-46819052-11987-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Enclave Commercial Plots > Bahria Enclave - Sector C1 Commercial Plots,241.76,0.0,0.0,50000000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Residential Plot 45583581,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_bahria_enclave_-_sector_j_10_marla_with_1_marla_extra_land_plot_available-45583581-11981-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector J Residential Plots,302.2,0.0,0.0,16000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0
Residential Plot 41755228,https://www.zameen.com/Property/bahria_town_bahria_enclave_10_marla_boulevard_back_open_good_plot_sector_-n-41755228-1705-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots,302.2,0.0,0.0,15500000.0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0.0
Residential Plot 46834622,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_extension_10_marla_plot_in_sector_c1_-_extension_bahria_enclave-46834622-20394-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C1 Extension Residential Plots,302.2,0.0,0.0,13500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47334753,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_sector_j_8marla_top_location_plot_available_price_108_lac-47334753-11981-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector J Residential Plots,241.76,0.0,0.0,10800000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1.0
Residential Plot 46363715,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_bahria_enclave_sector_f-1_new_deal_10_marla_plot_available_for_sale_at_prime_location-46363715-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,302.2,0.0,0.0,9500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47199077,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c2_sector_c2_10marla_ready_plot_available_for_sale_price_165lac-47199077-11988-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C2 Residential Plots,302.2,0.0,0.0,16500000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1.0
Residential Plot 46439748,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_plot_for_sale_sector_j_possession_within_2_months_bahria_enclave_islamabad-46439748-11981-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector J Residential Plots,241.76,0.0,0.0,10500000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0
Commercial Plot 46763862,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_8_marla_commercial_plot_available_for_sale_in_sector_h_bahria_enclave_islamabad-46763862-11983-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Enclave Commercial Plots > Bahria Enclave - Sector H Commercial Plots,241.76,0.0,0.0,46000000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0.0
Commercial Plot 47230917,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_sector_j_8_marla_commercial_plot_for_sale-47230917-11981-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Enclave Commercial Plots > Bahria Enclave - Sector J Commercial Plots,241.76,0.0,0.0,45000000.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0
Residential Plot 47320216,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_8_marla_highted_location_with_solid_land_plot_for_sale_in_bahria_enclave_islamabad_sector_n-47320216-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,241.76,0.0,0.0,12800000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1.0
Residential Plot 44412051,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_bahria_enclave_sector_a_1_kanal_50_90_back_open_plot_available_for_sale_in_main_heart_of_bahria_enclave_very_reasonable_demand-44412051-11970-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector A Residential Plots,604.44,0.0,0.0,23500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47142838,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_sec_i_5m_new_deal_plot_for_sale-47142838-11982-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector I Residential Plots,151.1,0.0,0.0,7000000.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0.0
Residential Plot 45435051,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_plot_for_sale_sector_i_new_deal_open_form_no_transfer_fee_extreme_top_location_developed_area_bahria_enclave_islamabad-45435051-11982-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector I Residential Plots,151.1,0.0,0.0,6500000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 45299149,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_plot_for_sale_sector_i_new_deal_open_form_extreme_top_location_bahria_enclave_islamabad-45299149-11982-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector I Residential Plots,151.1,0.0,0.0,6300000.0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1.0
Residential Plot 46417332,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_10_marla_residential_plot_is_available_for_sell_in_bahria_enclave_islamabad_most_prime_sector_a-46417332-11970-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector A Residential Plots,302.2,0.0,0.0,22000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46248832,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_bahria_enclave_sector_f1_kanal-46248832-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,604.44,0.0,0.0,25000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47040318,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_ready_to_construction_sector_n_8_marla_park_facing_plot_available_for_sale_in_bahria_enclave_islamabad-47040318-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,241.76,0.0,0.0,13200000.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0
Residential Plot 47185097,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_10_marla_possession_utility_paid_solid_land_plot_available_for_sale_in_sector_a_bahria_enclave_islamabad-47185097-11970-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector A Residential Plots,302.2,0.0,0.0,22000000.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1.0
